date,crop_type,region,price
2022-11-02,potatoes,west,134.79222254972805
2022-11-02,potatoes,central,140.28213594377627
2022-11-03,wheat,north,334.2435045434998
2022-11-03,wheat,south,240.71516028443648
2022-11-03,wheat,east,276.7076049250213
2022-11-03,wheat,west,301.3936413014927
2022-11-03,wheat,central,307.21973484461216
2022-11-03,rice,north,355.87423895344637
2022-11-03,rice,south,303.852550606246
2022-11-03,rice,east,286.8199686666094
2022-11-03,rice,west,378.45314561278366
2022-11-03,rice,central,361.5364366246946
2022-11-03,corn,north,177.02089752851484
2022-11-03,corn,south,179.7215696791533
2022-11-03,corn,east,191.8840906176199
2022-11-03,corn,west,184.3305169804316
2022-11-03,corn,central,181.5394662075825
2022-11-03,soybeans,north,411.01680772054164
2022-11-03,soybeans,south,482.374034445763
2022-11-03,soybeans,east,411.72826791519856
2022-11-03,soybeans,west,479.23964901314343
2022-11-03,soybeans,central,419.79642673503713
2022-11-03,potatoes,north,138.81268198424772
2022-11-03,potatoes,south,154.20458716250369
2022-11-03,potatoes,east,139.7452773201416
2022-11-03,potatoes,west,149.65246088012717
2022-11-03,potatoes,central,126.21710438372679
2022-11-04,wheat,north,265.1224769952712
2022-11-04,wheat,south,253.28525200981642
2022-11-04,wheat,east,219.01403982423432
2022-11-04,wheat,west,290.66136614868725
2022-11-04,wheat,central,277.5359014205425
2022-11-04,rice,north,367.56349466460426
2022-11-04,rice,south,393.2575516999074
2022-11-04,rice,east,310.3756240175929
2022-11-04,rice,west,301.97412813117114
2022-11-04,rice,central,393.59372315409814
2022-11-04,corn,north,173.83344998295598
2022-11-04,corn,south,178.82615907639408
2022-11-04,corn,east,149.38108253981068
2022-11-04,corn,west,200.83661880182856
2022-11-04,corn,central,186.8162067825824
2022-11-04,soybeans,north,412.4703507703209
2022-11-04,soybeans,south,528.9455000259198
2022-11-04,soybeans,east,377.9883968407635
2022-11-04,soybeans,west,423.24487300132256
2022-11-04,soybeans,central,480.85777127083634
2022-11-04,potatoes,north,146.44103672243546
2022-11-04,potatoes,south,111.69400554630917
2022-11-04,potatoes,east,127.57806901669856
2022-11-04,potatoes,west,141.09089206859585
2022-11-04,potatoes,central,150.6397414024694
2022-11-05,wheat,north,299.56691507666994
2022-11-05,wheat,south,281.4573370580947
2022-11-05,wheat,east,265.39260816228517
2022-11-05,wheat,west,258.31537346891685
2022-11-05,wheat,central,276.13577625781977
2022-11-05,rice,north,401.00410011393615
2022-11-05,rice,south,343.20544649535674
2022-11-05,rice,east,341.13099971603566
2022-11-05,rice,west,390.87675140303725
2022-11-05,rice,central,387.9432518224513
2022-11-05,corn,north,166.58975097490358
2022-11-05,corn,south,152.2305368229234
2022-11-05,corn,east,145.3094918245279
2022-11-05,corn,west,177.63823656052577
2022-11-05,corn,central,155.9859575974462
2022-11-05,soybeans,north,477.6803654396221
2022-11-05,soybeans,south,363.1294222522919
2022-11-05,soybeans,east,509.1290684810022
2022-11-05,soybeans,west,423.6244767149075
2022-11-05,soybeans,central,403.3737339841632
2022-11-05,potatoes,north,124.39965348811835
2022-11-05,potatoes,south,120.14363300224974
2022-11-05,potatoes,east,151.43768007640696
2022-11-05,potatoes,west,140.3498367553204
2022-11-05,potatoes,central,132.7905339931469
2022-11-06,wheat,north,231.78718426912866
2022-11-06,wheat,south,262.0304662019463
2022-11-06,wheat,east,243.17631948773823
2022-11-06,wheat,west,194.1602715825704
2022-11-06,wheat,central,245.2055639732543
2022-11-06,rice,north,372.57019195080903
2022-11-06,rice,south,336.3370535123271
2022-11-06,rice,east,346.21406290094444
2022-11-06,rice,west,387.87857489759756
2022-11-06,rice,central,381.5886693737456
2022-11-06,corn,north,210.09808975024225
2022-11-06,corn,south,137.1232985547103
2022-11-06,corn,east,160.85872163311763
2022-11-06,corn,west,191.6056848749011
2022-11-06,corn,central,183.2314533628169
2022-11-06,soybeans,north,443.5024787182369
2022-11-06,soybeans,south,412.5760888006003
2022-11-06,soybeans,east,449.0788375296939
2022-11-06,soybeans,west,446.5509756015057
2022-11-06,soybeans,central,357.80721458913695
2022-11-06,potatoes,north,134.55479061276478
2022-11-06,potatoes,south,124.92899334453429
2022-11-06,potatoes,east,142.8205828872307
2022-11-06,potatoes,west,136.2808873809126
2022-11-06,potatoes,central,157.5075399979569
2022-11-07,wheat,north,263.9368133483732
2022-11-07,wheat,south,235.13482163746946
2022-11-07,wheat,east,198.2534476367651
2022-11-07,wheat,west,239.1740186977902
2022-11-07,wheat,central,273.8985157304448
2022-11-07,rice,north,374.1902178524766
2022-11-07,rice,south,330.6201365070585
2022-11-07,rice,east,336.7812888535229
2022-11-07,rice,west,354.3795223629694
2022-11-07,rice,central,365.2931039620311
2022-11-07,corn,north,193.90843981515712
2022-11-07,corn,south,165.62020837686356
2022-11-07,corn,east,162.8918912136786
2022-11-07,corn,west,211.5872464595488
2022-11-07,corn,central,207.33670719428946
2022-11-07,soybeans,north,416.6085711681626
2022-11-07,soybeans,south,490.1579760624328
2022-11-07,soybeans,east,536.8825977597859
2022-11-07,soybeans,west,497.8306415704938
2022-11-07,soybeans,central,406.3376794650548
2022-11-07,potatoes,north,133.35257960116877
2022-11-07,potatoes,south,108.85082461160269
2022-11-07,potatoes,east,119.23503203333136
2022-11-07,potatoes,west,131.76744527636055
2022-11-07,potatoes,central,134.8694791806767
2022-11-08,wheat,north,246.08425321673798
2022-11-08,wheat,south,191.6511593172117
2022-11-08,wheat,east,269.5253915097603
2022-11-08,wheat,west,283.6608454028597
2022-11-08,wheat,central,284.66431112200803
2022-11-08,rice,north,345.2860929205777
2022-11-08,rice,south,347.7782310212577
2022-11-08,rice,east,361.23365088188933
2022-11-08,rice,west,366.9587247016561
2022-11-08,rice,central,349.2487676289731
2022-11-08,corn,north,135.32404435991927
2022-11-08,corn,south,200.8976156172176
2022-11-08,corn,east,168.0866683530815
2022-11-08,corn,west,154.69775303922214
2022-11-08,corn,central,169.351479193698
2022-11-08,soybeans,north,445.60085324155284
2022-11-08,soybeans,south,413.8381185523003
2022-11-08,soybeans,east,416.88069086551826
2022-11-08,soybeans,west,426.3730695094328
2022-11-08,soybeans,central,456.62336772018625
2022-11-08,potatoes,north,121.64079252711912
2022-11-08,potatoes,south,136.66483807197042
2022-11-08,potatoes,east,113.95591839418617
2022-11-08,potatoes,west,158.7222751286953
2022-11-08,potatoes,central,146.38013915552563
2022-11-09,wheat,north,257.6110601386491
2022-11-09,wheat,south,273.75376855704013
2022-11-09,wheat,east,233.9434428895356
2022-11-09,wheat,west,279.7685950051658
2022-11-09,wheat,central,287.28043388347265
2022-11-09,rice,north,362.5884565326765
2022-11-09,rice,south,385.04932944970994
2022-11-09,rice,east,352.93390318871354
2022-11-09,rice,west,349.60156119179766
2022-11-09,rice,central,329.87687117602957
2022-11-09,corn,north,186.40788965082137
2022-11-09,corn,south,161.818243453801
2022-11-09,corn,east,183.9083353785618
2022-11-09,corn,west,181.9457656990058
2022-11-09,corn,central,200.32467688098018
2022-11-09,soybeans,north,467.23816777551133
2022-11-09,soybeans,south,363.9188798431592
2022-11-09,soybeans,east,412.1849240154285
2022-11-09,soybeans,west,411.03852444599914
2022-11-09,soybeans,central,409.1667557093894
2022-11-09,potatoes,north,145.24533256734048
2022-11-09,potatoes,south,103.26131924296647
2022-11-09,potatoes,east,151.30927944650418
2022-11-09,potatoes,west,145.66827304387095
2022-11-09,potatoes,central,134.90353855561466
2022-11-10,wheat,north,274.6432494036963
2022-11-10,wheat,south,267.36693616839233
2022-11-10,wheat,east,269.5847410865119
2022-11-10,wheat,west,295.2668219514277
2022-11-10,wheat,central,259.4397622653646
2022-11-10,rice,north,375.07722183127777
2022-11-10,rice,south,323.0071580269278
2022-11-10,rice,east,372.6781554882422
2022-11-10,rice,west,344.18469887215116
2022-11-10,rice,central,368.9787357042446
2022-11-10,corn,north,161.62178146445297
2022-11-10,corn,south,184.8655050850309
2022-11-10,corn,east,176.0900998117791
2022-11-10,corn,west,204.60256634531282
2022-11-10,corn,central,181.4988425600433
2022-11-10,soybeans,north,464.10925534001336
2022-11-10,soybeans,south,422.76569505005455
2022-11-10,soybeans,east,456.0974853600789
2022-11-10,soybeans,west,463.25902666108846
2022-11-10,soybeans,central,426.62603823299827
2022-11-10,potatoes,north,126.95292075452738
2022-11-10,potatoes,south,121.9852413340405
2022-11-10,potatoes,east,131.6790511164773
2022-11-10,potatoes,west,124.02151936006754
2022-11-10,potatoes,central,136.5660691429704
2022-11-11,wheat,north,244.86124373993937
2022-11-11,wheat,south,262.61947090305216
2022-11-11,wheat,east,240.73094807202312
2022-11-11,wheat,west,296.30291350675105
2022-11-11,wheat,central,266.5369424556108
2022-11-11,rice,north,355.0661438634627
2022-11-11,rice,south,375.6115139699983
2022-11-11,rice,east,417.4343777706985
2022-11-11,rice,west,357.37650462701896
2022-11-11,rice,central,301.64932703287116
2022-11-11,corn,north,198.2007246011632
2022-11-11,corn,south,153.19232085467084
2022-11-11,corn,east,168.45139245030376
2022-11-11,corn,west,198.38833413727772
2022-11-11,corn,central,171.30897282604974
2022-11-11,soybeans,north,417.7682207899135
2022-11-11,soybeans,south,455.592297881717
2022-11-11,soybeans,east,443.5562751450725
2022-11-11,soybeans,west,412.4014038879376
2022-11-11,soybeans,central,482.015762238187
2022-11-11,potatoes,north,149.26259646007918
2022-11-11,potatoes,south,151.38889400599763
2022-11-11,potatoes,east,140.27312446667653
2022-11-11,potatoes,west,123.61826904193238
2022-11-11,potatoes,central,116.2506640702671
2022-11-12,wheat,north,204.66759383683183
2022-11-12,wheat,south,293.90701445946377
2022-11-12,wheat,east,271.56930651951836
2022-11-12,wheat,west,255.22691628624216
2022-11-12,wheat,central,214.8857585748565
2022-11-12,rice,north,313.160083669944
2022-11-12,rice,south,292.4744258279086
2022-11-12,rice,east,406.3955076420504
2022-11-12,rice,west,377.760469439656
2022-11-12,rice,central,308.7969738246501
2022-11-12,corn,north,206.62817500834447
2022-11-12,corn,south,164.76624666163042
2022-11-12,corn,east,183.79372586530678
2022-11-12,corn,west,183.83527453218733
2022-11-12,corn,central,175.92312884488126
2022-11-12,soybeans,north,430.5205073562237
2022-11-12,soybeans,south,445.48637605814537
2022-11-12,soybeans,east,431.54665661464253
2022-11-12,soybeans,west,455.0365399637524
2022-11-12,soybeans,central,456.7985187464203
2022-11-12,potatoes,north,126.21080759322643
2022-11-12,potatoes,south,147.86095705235093
2022-11-12,potatoes,east,122.04437255822339
2022-11-12,potatoes,west,138.39033893359084
2022-11-12,potatoes,central,128.6728497406628
2022-11-13,wheat,north,243.71226558445434
2022-11-13,wheat,south,259.50176912918414
2022-11-13,wheat,east,249.26832027728295
2022-11-13,wheat,west,284.4881732064284
2022-11-13,wheat,central,264.3825796215492
2022-11-13,rice,north,404.6020535395831
2022-11-13,rice,south,322.01663619260165
2022-11-13,rice,east,277.6938756070862
2022-11-13,rice,west,369.9234571341984
2022-11-13,rice,central,417.1794088515347
2022-11-13,corn,north,186.63499794564575
2022-11-13,corn,south,161.16849844789957
2022-11-13,corn,east,159.73590327298632
2022-11-13,corn,west,213.9846570792009
2022-11-13,corn,central,171.1868889144346
2022-11-13,soybeans,north,399.6962766041547
2022-11-13,soybeans,south,497.7987973445055
2022-11-13,soybeans,east,438.294149093163
2022-11-13,soybeans,west,354.6581823377061
2022-11-13,soybeans,central,537.5000950910226
2022-11-13,potatoes,north,141.25220375518543
2022-11-13,potatoes,south,113.27937438486448
2022-11-13,potatoes,east,152.08039502506495
2022-11-13,potatoes,west,119.46945685304448
2022-11-13,potatoes,central,118.66613392355002
2022-11-14,wheat,north,243.58751770843836
2022-11-14,wheat,south,319.305432703872
2022-11-14,wheat,east,322.137821494811
2022-11-14,wheat,west,252.78208601014535
2022-11-14,wheat,central,313.05041469288255
2022-11-14,rice,north,275.03102827660535
2022-11-14,rice,south,389.1749175203107
2022-11-14,rice,east,405.2251977340948
2022-11-14,rice,west,410.2982459182339
2022-11-14,rice,central,359.32337650480025
2022-11-14,corn,north,188.38331803346074
2022-11-14,corn,south,165.50519852616452
2022-11-14,corn,east,178.7390413366116
2022-11-14,corn,west,175.36286373662003
2022-11-14,corn,central,174.33763982728553
2022-11-14,soybeans,north,496.30137140375916
2022-11-14,soybeans,south,455.3075673212292
2022-11-14,soybeans,east,521.1959065458595
2022-11-14,soybeans,west,456.77964527273895
2022-11-14,soybeans,central,543.3993491170373
2022-11-14,potatoes,north,150.12801729158303
2022-11-14,potatoes,south,132.55732884097054
2022-11-14,potatoes,east,136.05268971161766
2022-11-14,potatoes,west,122.48587522570855
2022-11-14,potatoes,central,135.86026227126874
2022-11-15,wheat,north,241.64635301673783
2022-11-15,wheat,south,303.62609247557515
2022-11-15,wheat,east,258.76759569694093
2022-11-15,wheat,west,277.505951070243
2022-11-15,wheat,central,206.84236794693496
2022-11-15,rice,north,347.7560441424019
2022-11-15,rice,south,344.0211191175287
2022-11-15,rice,east,390.2052512931597
2022-11-15,rice,west,375.9691608790058
2022-11-15,rice,central,393.6848014406134
2022-11-15,corn,north,186.55823649234853
2022-11-15,corn,south,200.6342278704561
2022-11-15,corn,east,186.13806577406874
2022-11-15,corn,west,154.06392012699766
2022-11-15,corn,central,177.03685367328006
2022-11-15,soybeans,north,444.8925580156731
2022-11-15,soybeans,south,300.79401799258216
2022-11-15,soybeans,east,401.22459672150615
2022-11-15,soybeans,west,537.8149360212734
2022-11-15,soybeans,central,434.36364817615316
2022-11-15,potatoes,north,132.57622503163088
2022-11-15,potatoes,south,104.8005724753017
2022-11-15,potatoes,east,115.9364415588478
2022-11-15,potatoes,west,140.47721245813767
2022-11-15,potatoes,central,127.76066739508899
2022-11-16,wheat,north,238.74780978602715
2022-11-16,wheat,south,303.36224306517545
2022-11-16,wheat,east,249.6969983676396
2022-11-16,wheat,west,233.5911164554336
2022-11-16,wheat,central,269.6108226237767
2022-11-16,rice,north,328.8542987859576
2022-11-16,rice,south,328.80868768475995
2022-11-16,rice,east,355.84469538196385
2022-11-16,rice,west,334.99067776000584
2022-11-16,rice,central,298.35135588282725
2022-11-16,corn,north,189.01549540296398
2022-11-16,corn,south,194.51767688083885
2022-11-16,corn,east,174.53022133235376
2022-11-16,corn,west,190.11820697634488
2022-11-16,corn,central,172.41224925911627
2022-11-16,soybeans,north,362.06240529587325
2022-11-16,soybeans,south,487.65922159527696
2022-11-16,soybeans,east,443.10165125038895
2022-11-16,soybeans,west,454.2983772115698
2022-11-16,soybeans,central,442.78205494770486
2022-11-16,potatoes,north,131.8243136267695
2022-11-16,potatoes,south,136.16937082081463
2022-11-16,potatoes,east,136.4267715694291
2022-11-16,potatoes,west,151.22663517499643
2022-11-16,potatoes,central,140.14487660058055
2022-11-17,wheat,north,300.74128448994884
2022-11-17,wheat,south,309.6345066081447
2022-11-17,wheat,east,225.72311016202025
2022-11-17,wheat,west,303.43574148848097
2022-11-17,wheat,central,286.6563472887714
2022-11-17,rice,north,376.29981385227865
2022-11-17,rice,south,394.2802103282954
2022-11-17,rice,east,349.27646134930666
2022-11-17,rice,west,380.39621367827334
2022-11-17,rice,central,320.82630502105485
2022-11-17,corn,north,154.0578318010903
2022-11-17,corn,south,188.92627215027477
2022-11-17,corn,east,178.14225934796013
2022-11-17,corn,west,179.3361960369691
2022-11-17,corn,central,165.0795550320283
2022-11-17,soybeans,north,466.01419887850386
2022-11-17,soybeans,south,429.35093687973796
2022-11-17,soybeans,east,446.3828984012401
2022-11-17,soybeans,west,426.64466642540236
2022-11-17,soybeans,central,412.5009668940551
2022-11-17,potatoes,north,131.75612622115673
2022-11-17,potatoes,south,150.49234257792955
2022-11-17,potatoes,east,128.1779935320711
2022-11-17,potatoes,west,132.83770502661426
2022-11-17,potatoes,central,130.9745489938594
2022-11-18,wheat,north,252.47039026429692
2022-11-18,wheat,south,302.79652952756516
2022-11-18,wheat,east,232.93283326680162
2022-11-18,wheat,west,267.34786855535106
2022-11-18,wheat,central,246.90477700442065
2022-11-18,rice,north,379.9271275722287
2022-11-18,rice,south,364.34801501859675
2022-11-18,rice,east,402.0405038671533
2022-11-18,rice,west,385.9430869061086
2022-11-18,rice,central,362.4671166462867
2022-11-18,corn,north,193.14752165337381
2022-11-18,corn,south,194.79082881194583
2022-11-18,corn,east,163.36296607334972
2022-11-18,corn,west,193.66504086679595
2022-11-18,corn,central,185.11048266145713
2022-11-18,soybeans,north,471.4143171839508
2022-11-18,soybeans,south,431.1000728848474
2022-11-18,soybeans,east,411.02077077200795
2022-11-18,soybeans,west,402.93738476482577
2022-11-18,soybeans,central,296.2431669811935
2022-11-18,potatoes,north,125.26136059697387
2022-11-18,potatoes,south,167.71227869309237
2022-11-18,potatoes,east,145.91319891197668
2022-11-18,potatoes,west,139.11866655223832
2022-11-18,potatoes,central,147.78223777803376
2022-11-19,wheat,north,263.19973123300485
2022-11-19,wheat,south,259.6359077841667
2022-11-19,wheat,east,262.38351775941146
2022-11-19,wheat,west,250.33776011083893
2022-11-19,wheat,central,252.56170116999522
2022-11-19,rice,north,359.7323916696694
2022-11-19,rice,south,362.62454875659455
2022-11-19,rice,east,408.08541486715586
2022-11-19,rice,west,397.220177355098
2022-11-19,rice,central,306.7773460737838
2022-11-19,corn,north,174.84635687460226
2022-11-19,corn,south,160.2331087174603
2022-11-19,corn,east,133.16177326017905
2022-11-19,corn,west,181.722735138504
2022-11-19,corn,central,190.54966172372283
2022-11-19,soybeans,north,453.58996348822336
2022-11-19,soybeans,south,470.05465228287875
2022-11-19,soybeans,east,435.3017972442763
2022-11-19,soybeans,west,404.0903029858976
2022-11-19,soybeans,central,433.84802887005327
2022-11-19,potatoes,north,153.60733816062682
2022-11-19,potatoes,south,140.17482676018165
2022-11-19,potatoes,east,114.56608703460739
2022-11-19,potatoes,west,136.87061544032701
2022-11-19,potatoes,central,152.32369818362238
2022-11-20,wheat,north,291.429633003014
2022-11-20,wheat,south,305.6599987261604
2022-11-20,wheat,east,230.50047194373772
2022-11-20,wheat,west,274.2180302813699
2022-11-20,wheat,central,261.3803176298613
2022-11-20,rice,north,382.5656295646093
2022-11-20,rice,south,330.42208781320653
2022-11-20,rice,east,329.79196680763226
2022-11-20,rice,west,360.9714280511378
2022-11-20,rice,central,327.7993726542386
2022-11-20,corn,north,185.22480464318497
2022-11-20,corn,south,143.72607268777193
2022-11-20,corn,east,201.7680508025521
2022-11-20,corn,west,130.2568243198272
2022-11-20,corn,central,196.87506425893207
2022-11-20,soybeans,north,425.13316589676253
2022-11-20,soybeans,south,385.92749615655964
2022-11-20,soybeans,east,459.02546088566066
2022-11-20,soybeans,west,491.3252280812564
2022-11-20,soybeans,central,503.6421099018933
2022-11-20,potatoes,north,150.6496774010445
2022-11-20,potatoes,south,123.78208040055448
2022-11-20,potatoes,east,138.17961182029208
2022-11-20,potatoes,west,111.33008976010586
2022-11-20,potatoes,central,136.47953548918724
2022-11-21,wheat,north,280.5818148534153
2022-11-21,wheat,south,261.2241850520808
2022-11-21,wheat,east,221.58408067481594
2022-11-21,wheat,west,255.28812415936997
2022-11-21,wheat,central,323.171143978423
2022-11-21,rice,north,376.02403324372546
2022-11-21,rice,south,344.3348951840351
2022-11-21,rice,east,356.1140524418029
2022-11-21,rice,west,375.79229551684506
2022-11-21,rice,central,305.8119037949292
2022-11-21,corn,north,153.84649336190475
2022-11-21,corn,south,167.61668332844326
2022-11-21,corn,east,171.6856532049148
2022-11-21,corn,west,213.3963914855251
2022-11-21,corn,central,182.2154349017544
2022-11-21,soybeans,north,428.9606627473686
2022-11-21,soybeans,south,454.89922959663426
2022-11-21,soybeans,east,360.7500777732916
2022-11-21,soybeans,west,411.44674444045785
2022-11-21,soybeans,central,418.48536773761
2022-11-21,potatoes,north,121.8536793199822
2022-11-21,potatoes,south,152.4550513031256
2022-11-21,potatoes,east,144.66023944746763
2022-11-21,potatoes,west,119.2754608244018
2022-11-21,potatoes,central,118.51142030053232
2022-11-22,wheat,north,237.75045067033676
2022-11-22,wheat,south,266.9285816280421
2022-11-22,wheat,east,277.45160169968887
2022-11-22,wheat,west,283.32708260491546
2022-11-22,wheat,central,244.41512736350188
2022-11-22,rice,north,356.2082735343182
2022-11-22,rice,south,360.65049325272776
2022-11-22,rice,east,406.0875080164901
2022-11-22,rice,west,390.75599607749535
2022-11-22,rice,central,310.62345025688387
2022-11-22,corn,north,147.17881593404076
2022-11-22,corn,south,179.3255165371748
2022-11-22,corn,east,169.78319424918237
2022-11-22,corn,west,163.9128008238217
2022-11-22,corn,central,167.62211897771522
2022-11-22,soybeans,north,479.6199719562425
2022-11-22,soybeans,south,385.17824026461665
2022-11-22,soybeans,east,537.1404190031361
2022-11-22,soybeans,west,420.8177041765626
2022-11-22,soybeans,central,482.0222170732875
2022-11-22,potatoes,north,126.90473203674817
2022-11-22,potatoes,south,115.35491379891904
2022-11-22,potatoes,east,134.01900619126147
2022-11-22,potatoes,west,118.9488217174298
2022-11-22,potatoes,central,138.00455635315532
2022-11-23,wheat,north,271.9316139141052
2022-11-23,wheat,south,253.68211791807843
2022-11-23,wheat,east,276.7469638876527
2022-11-23,wheat,west,300.93922442591963
2022-11-23,wheat,central,269.621248011623
2022-11-23,rice,north,337.0087759420744
2022-11-23,rice,south,378.02889381034095
2022-11-23,rice,east,379.54212851400393
2022-11-23,rice,west,353.13545556990414
2022-11-23,rice,central,413.4159160698832
2022-11-23,corn,north,176.30167284027462
2022-11-23,corn,south,208.78838233411548
2022-11-23,corn,east,169.8462833166192
2022-11-23,corn,west,197.2009872996975
2022-11-23,corn,central,177.7510270772699
2022-11-23,soybeans,north,466.56601050152483
2022-11-23,soybeans,south,362.3013008781765
2022-11-23,soybeans,east,552.9035684746101
2022-11-23,soybeans,west,468.7646700171929
2022-11-23,soybeans,central,500.56245355694
2022-11-23,potatoes,north,117.5301833235727
2022-11-23,potatoes,south,138.64819334857324
2022-11-23,potatoes,east,133.86359550155845
2022-11-23,potatoes,west,121.89315320660936
2022-11-23,potatoes,central,153.82889491022135
2022-11-24,wheat,north,277.23399788768825
2022-11-24,wheat,south,271.75740495333116
2022-11-24,wheat,east,290.3078147028385
2022-11-24,wheat,west,249.88417936100777
2022-11-24,wheat,central,277.64433654936533
2022-11-24,rice,north,367.60188589498216
2022-11-24,rice,south,369.2030359154125
2022-11-24,rice,east,401.7427342861709
2022-11-24,rice,west,348.8521983343616
2022-11-24,rice,central,345.0086175619309
2022-11-24,corn,north,170.96694921341708
2022-11-24,corn,south,170.21295270065755
2022-11-24,corn,east,202.2381235769129
2022-11-24,corn,west,180.87051428664807
2022-11-24,corn,central,200.7894304365343
2022-11-24,soybeans,north,467.73770202682016
2022-11-24,soybeans,south,415.58830280209224
2022-11-24,soybeans,east,386.7691009711628
2022-11-24,soybeans,west,389.2707628788354
2022-11-24,soybeans,central,414.8261614664945
2022-11-24,potatoes,north,150.54994762556302
2022-11-24,potatoes,south,154.3898932863983
2022-11-24,potatoes,east,137.88856554419215
2022-11-24,potatoes,west,149.28199649520727
2022-11-24,potatoes,central,129.0364637987383
2022-11-25,wheat,north,256.670036898343
2022-11-25,wheat,south,294.9726715349373
2022-11-25,wheat,east,278.4173986927046
2022-11-25,wheat,west,293.9514732722186
2022-11-25,wheat,central,275.2669047867792
2022-11-25,rice,north,351.4454875222665
2022-11-25,rice,south,357.27408244293565
2022-11-25,rice,east,376.36691754954956
2022-11-25,rice,west,373.91060545846085
2022-11-25,rice,central,331.1230829246849
2022-11-25,corn,north,180.35399196517858
2022-11-25,corn,south,154.81425592830334
2022-11-25,corn,east,176.20199540337424
2022-11-25,corn,west,165.76516060034717
2022-11-25,corn,central,126.96570719555326
2022-11-25,soybeans,north,557.314024804008
2022-11-25,soybeans,south,421.1893232977597
2022-11-25,soybeans,east,413.47538651091776
2022-11-25,soybeans,west,530.5165729482158
2022-11-25,soybeans,central,402.94460874023713
2022-11-25,potatoes,north,117.05782803752075
2022-11-25,potatoes,south,134.11930439972932
2022-11-25,potatoes,east,130.15422304668567
2022-11-25,potatoes,west,128.17713881055064
2022-11-25,potatoes,central,124.37116270201778
2022-11-26,wheat,north,269.3216742256663
2022-11-26,wheat,south,319.41981882244664
2022-11-26,wheat,east,230.28655096855238
2022-11-26,wheat,west,297.5728468120162
2022-11-26,wheat,central,316.5980014773043
2022-11-26,rice,north,343.07921521192463
2022-11-26,rice,south,379.7739235974473
2022-11-26,rice,east,361.534110679617
2022-11-26,rice,west,303.0723050003524
2022-11-26,rice,central,410.6125512468774
2022-11-26,corn,north,183.64348978800467
2022-11-26,corn,south,173.4649734264627
2022-11-26,corn,east,155.1525579703275
2022-11-26,corn,west,192.5314034299363
2022-11-26,corn,central,185.78269376970215
2022-11-26,soybeans,north,485.21277626621156
2022-11-26,soybeans,south,482.9005822196247
2022-11-26,soybeans,east,420.2937097152784
2022-11-26,soybeans,west,301.0375697560074
2022-11-26,soybeans,central,452.46764798079266
2022-11-26,potatoes,north,134.81743855214114
2022-11-26,potatoes,south,139.49758853161003
2022-11-26,potatoes,east,158.08196562190238
2022-11-26,potatoes,west,136.58042207425353
2022-11-26,potatoes,central,146.75480795983884
2022-11-27,wheat,north,285.51574927892347
2022-11-27,wheat,south,237.03872669986097
2022-11-27,wheat,east,239.64228775327777
2022-11-27,wheat,west,306.8801654914062
2022-11-27,wheat,central,250.94272728899372
2022-11-27,rice,north,380.3967017043402
2022-11-27,rice,south,329.2900445862572
2022-11-27,rice,east,394.2371715214547
2022-11-27,rice,west,375.93070072332375
2022-11-27,rice,central,355.927471106297
2022-11-27,corn,north,195.65389407519285
2022-11-27,corn,south,188.19052005546345
2022-11-27,corn,east,170.17863760427792
2022-11-27,corn,west,183.646165739471
2022-11-27,corn,central,195.70021840348656
2022-11-27,soybeans,north,509.36263796980467
2022-11-27,soybeans,south,452.6646879440008
2022-11-27,soybeans,east,540.4882655371372
2022-11-27,soybeans,west,424.42622949693293
2022-11-27,soybeans,central,387.1755275383927
2022-11-27,potatoes,north,118.15820081431264
2022-11-27,potatoes,south,137.433291622888
2022-11-27,potatoes,east,137.7356292398914
2022-11-27,potatoes,west,139.2981222398744
2022-11-27,potatoes,central,128.3797358736588
2022-11-28,wheat,north,337.17270412901155
2022-11-28,wheat,south,317.4596738563583
2022-11-28,wheat,east,244.23149822178036
2022-11-28,wheat,west,272.9786622461633
2022-11-28,wheat,central,277.1489803093353
2022-11-28,rice,north,392.9316560516894
2022-11-28,rice,south,311.67180678924655
2022-11-28,rice,east,304.6879106026397
2022-11-28,rice,west,322.89795152387126
2022-11-28,rice,central,423.028702805107
2022-11-28,corn,north,171.82245077035873
2022-11-28,corn,south,198.72545336785353
2022-11-28,corn,east,194.68607644707592
2022-11-28,corn,west,180.55618065613277
2022-11-28,corn,central,199.0730814168195
2022-11-28,soybeans,north,403.2266626134155
2022-11-28,soybeans,south,437.98013720191943
2022-11-28,soybeans,east,357.7585717585333
2022-11-28,soybeans,west,464.1395648536359
2022-11-28,soybeans,central,423.23057789073414
2022-11-28,potatoes,north,168.0928678594938
2022-11-28,potatoes,south,138.70410771426447
2022-11-28,potatoes,east,149.19345033762758
2022-11-28,potatoes,west,146.8968731986664
2022-11-28,potatoes,central,136.82413304456662
2022-11-29,wheat,north,303.87218769903495
2022-11-29,wheat,south,277.3605482647351
2022-11-29,wheat,east,289.5937549389445
2022-11-29,wheat,west,341.6322421164428
2022-11-29,wheat,central,281.7613680033432
2022-11-29,rice,north,349.14104466527573
2022-11-29,rice,south,342.50529940408103
2022-11-29,rice,east,365.533152356938
2022-11-29,rice,west,372.91436562655065
2022-11-29,rice,central,370.77531986378773
2022-11-29,corn,north,155.1417554765938
2022-11-29,corn,south,142.58076956596602
2022-11-29,corn,east,166.44423346419708
2022-11-29,corn,west,185.37953299508663
2022-11-29,corn,central,185.462098634345
