date,crop_type,region,yield,demand
2022-11-22,soybeans,south,2.438602768425016,4150.721544025363
2022-11-22,soybeans,east,2.231375057381635,1791.7247585655496
2022-11-22,soybeans,west,2.3852663458771572,3584.713872344246
2022-11-22,soybeans,central,2.780856248413919,2121.231328803442
2022-11-22,potatoes,north,17.03810917598379,18845.33875871257
2022-11-22,potatoes,south,20.61308075785731,25142.660112983303
2022-11-22,potatoes,east,20.018867175862184,16951.312947503535
2022-11-22,potatoes,west,16.49734438250089,16932.69747615619
2022-11-22,potatoes,central,15.566033843810697,19817.714344082266
2022-11-23,wheat,north,2.6210663088722694,2062.5661723509343
2022-11-23,wheat,south,2.938805810888674,4410.603954344693
2022-11-23,wheat,east,2.5057527957651735,1464.9157367399005
2022-11-23,wheat,west,2.8741878508614582,4546.6991245944155
2022-11-23,wheat,central,2.9533274077330613,3840.5005831279746
2022-11-23,rice,north,3.241286380172573,3154.038493621264
2022-11-23,rice,south,3.275706984611645,2880.0000630028735
2022-11-23,rice,east,3.7635922477380195,3191.117955970708
2022-11-23,rice,west,3.5665658660252824,3421.268637436567
2022-11-23,rice,central,3.2721900989206434,3224.583795521035
2022-11-23,corn,north,4.660548498654218,6415.5613384214685
2022-11-23,corn,south,4.796609735713084,7629.469362959938
2022-11-23,corn,east,4.0747450586429546,4318.471762586217
2022-11-23,corn,west,5.200532778122484,3881.2171771515686
2022-11-23,corn,central,4.599434782692976,3846.4253827559464
2022-11-23,soybeans,north,1.7746667184402019,1677.1891818693766
2022-11-23,soybeans,south,2.4533824778055613,1695.1974208649758
2022-11-23,soybeans,east,2.276881821925763,1471.5887476535745
2022-11-23,soybeans,west,2.8745770490420934,4683.0831751248315
2022-11-23,soybeans,central,2.3152772130993546,2525.4674733990582
2022-11-23,potatoes,north,15.637962031731455,11729.410738170243
2022-11-23,potatoes,south,18.458331746964447,22980.27362918993
2022-11-23,potatoes,east,16.40594456246874,10606.380202774448
2022-11-23,potatoes,west,16.196892544926946,10871.295734733114
2022-11-23,potatoes,central,18.46108736249218,14013.576585942426
2022-11-24,wheat,north,2.3681514159514006,3543.5928065886783
2022-11-24,wheat,south,2.257982662447875,2086.6830211860006
2022-11-24,wheat,east,3.099373564042655,829.0449381395114
2022-11-24,wheat,west,2.7963350072450646,3811.459926249138
2022-11-24,wheat,central,2.57332914108897,2336.8031132832944
2022-11-24,rice,north,3.522993205703086,1568.3576539183312
2022-11-24,rice,south,3.702496310977535,3350.7404771979277
2022-11-24,rice,east,3.8672440497404823,4471.698815451557
2022-11-24,rice,west,3.257796428339622,3652.6894078210344
2022-11-24,rice,central,3.6532566919912806,5624.278159274651
2022-11-24,corn,north,4.600261901986064,3423.3752491605023
2022-11-24,corn,south,4.754224100700354,4820.859477225759
2022-11-24,corn,east,4.923669204413438,3890.3348904263476
2022-11-24,corn,west,4.842564340982966,2602.113846090457
2022-11-24,corn,central,5.202241699318368,6584.2599259477265
2022-11-24,soybeans,north,2.5871150228226463,2946.674521410084
2022-11-24,soybeans,south,2.0948947914046667,2273.1777434170303
2022-11-24,soybeans,east,2.1319844443789706,2404.9574602912476
2022-11-24,soybeans,west,2.3757456847956666,1887.1929332499396
2022-11-24,soybeans,central,2.918066323120295,2037.660833431072
2022-11-24,potatoes,north,16.12049534282835,16302.563629146118
2022-11-24,potatoes,south,17.25418207382663,23264.907962850695
2022-11-24,potatoes,east,16.675992916514467,24720.87779252413
2022-11-24,potatoes,west,16.64480647637195,20616.75351730788
2022-11-24,potatoes,central,17.935171167016097,18092.14566835171
2022-11-25,wheat,north,3.022938709282676,3267.6007942803117
2022-11-25,wheat,south,2.7724207616116794,2782.063678501939
2022-11-25,wheat,east,2.4384620076271184,1687.9448508765768
2022-11-25,wheat,west,3.3815441020033465,3406.5479609286585
2022-11-25,wheat,central,2.672353681322835,1602.2148733495185
2022-11-25,rice,north,3.3312914058289134,3207.2901867360697
2022-11-25,rice,south,4.034586654263525,6014.889007518803
2022-11-25,rice,east,3.3695264415131043,4201.3202141565325
2022-11-25,rice,west,4.123259586788195,2981.381578942784
2022-11-25,rice,central,3.2275562305362135,3157.425562037446
2022-11-25,corn,north,5.556274588604966,4165.467419103929
2022-11-25,corn,south,4.958851375332625,4865.85242974179
2022-11-25,corn,east,5.4887156433095186,7203.019070988575
2022-11-25,corn,west,5.785590774184187,6919.001785190632
2022-11-25,corn,central,4.310545738059686,7522.950742054587
2022-11-25,soybeans,north,2.7904737138259805,3788.746767634639
2022-11-25,soybeans,south,2.1260830929125403,2256.199621259639
2022-11-25,soybeans,east,2.215599705149911,2665.6876900595094
2022-11-25,soybeans,west,2.2759279424247865,2137.70411936168
2022-11-25,soybeans,central,2.599389416418919,1720.1426343657126
2022-11-25,potatoes,north,17.73516040791368,24682.60752976143
2022-11-25,potatoes,south,17.38135581121343,22642.64777252265
2022-11-25,potatoes,east,17.935296068211603,16638.282456041714
2022-11-25,potatoes,west,18.722009622710925,20260.5978735608
2022-11-25,potatoes,central,18.858047676819446,25878.554784740325
2022-11-26,wheat,north,2.951025020864753,3700.3062914183133
2022-11-26,wheat,south,3.1441043745611834,1764.0614612171478
2022-11-26,wheat,east,2.6542966001317536,2848.2885385610925
2022-11-26,wheat,west,2.5213703793874642,2394.5720304820957
2022-11-26,wheat,central,2.823178264863447,3765.8380796392903
2022-11-26,rice,north,3.1408127655829956,4112.306424332067
2022-11-26,rice,south,3.3059267680160356,4613.693042722822
2022-11-26,rice,east,3.901082898522247,2592.783352381376
2022-11-26,rice,west,3.502614746481204,2678.6825598597898
2022-11-26,rice,central,3.118136394671024,4160.294691904324
2022-11-26,corn,north,4.150106523632661,3413.4885762528666
2022-11-26,corn,south,4.9003853806913185,2663.7029994790933
2022-11-26,corn,east,5.433488538381898,6301.645611691943
2022-11-26,corn,west,5.426977869561919,4536.055160020032
2022-11-26,corn,central,4.930700365340771,7578.176966853723
2022-11-26,soybeans,north,2.981388314046123,3246.300664464773
2022-11-26,soybeans,south,2.4566238196001624,2574.7328538629763
2022-11-26,soybeans,east,2.448245566796185,2177.045650581731
2022-11-26,soybeans,west,1.8452433063460363,2725.886781774288
2022-11-26,soybeans,central,2.3715825873752303,2626.6850414853593
2022-11-26,potatoes,north,19.244087677984883,16885.727514841095
2022-11-26,potatoes,south,20.506595794007016,15621.409714617588
2022-11-26,potatoes,east,16.26092187751414,15902.499997402816
2022-11-26,potatoes,west,18.55291395067761,13111.45465751204
2022-11-26,potatoes,central,19.58964376498532,25636.24653308131
2022-11-27,wheat,north,2.671529751280949,1222.217871935476
2022-11-27,wheat,south,2.0592365601174727,1973.0488437796555
2022-11-27,wheat,east,2.7345291082702223,3235.0574899627395
2022-11-27,wheat,west,2.871729529402186,3166.4718617954427
2022-11-27,wheat,central,2.415715335416592,1895.8898920924448
2022-11-27,rice,north,3.467622252144674,4154.480587209042
2022-11-27,rice,south,3.1469202780461862,2310.4316825084106
2022-11-27,rice,east,2.643579951304721,2625.827262565178
2022-11-27,rice,west,3.9234652338729306,4690.708557570332
2022-11-27,rice,central,3.5567180017407427,4050.653066558443
2022-11-27,corn,north,5.673955074117432,4524.91276689622
2022-11-27,corn,south,5.311750705171179,7219.988408010993
2022-11-27,corn,east,4.719030364467016,4841.764659049423
2022-11-27,corn,west,4.851626505199763,5933.047373886016
2022-11-27,corn,central,5.169313318179573,7540.633977770916
2022-11-27,soybeans,north,2.7314517109023466,3647.1877353780255
2022-11-27,soybeans,south,2.5710017407810346,3434.9581368541767
2022-11-27,soybeans,east,2.765999258361766,2925.885021281217
2022-11-27,soybeans,west,2.4167468343985816,2992.36889145208
2022-11-27,soybeans,central,2.2422840407484714,2385.967297839703
2022-11-27,potatoes,north,17.67496140832214,11262.532418885188
2022-11-27,potatoes,south,18.155287977053444,19804.20819791175
2022-11-27,potatoes,east,15.652696190680858,16856.518368761543
2022-11-27,potatoes,west,15.412195572305722,18111.160896627152
2022-11-27,potatoes,central,18.586170544756694,17872.478461597948
2022-11-28,wheat,north,2.5684071669175315,1981.6887941330954
2022-11-28,wheat,south,2.6327980212723445,3151.332396293443
2022-11-28,wheat,east,2.5809000882254596,1564.0727196154462
2022-11-28,wheat,west,3.084291698666319,4434.118823839623
2022-11-28,wheat,central,3.0149952034232,2805.677900067635
2022-11-28,rice,north,3.127910601494739,3358.3076531967727
2022-11-28,rice,south,3.379410217857005,3945.68935699713
2022-11-28,rice,east,3.8730130345974163,4559.335783716141
2022-11-28,rice,west,3.7844627729308296,2184.7881836874258
2022-11-28,rice,central,3.554797045688235,4433.635208261256
2022-11-28,corn,north,4.3498380258530585,4745.439040959272
2022-11-28,corn,south,4.5731903941308065,3701.6390156431066
2022-11-28,corn,east,4.6545547477779605,3607.7449880447016
2022-11-28,corn,west,5.044148511334201,4538.644504365109
2022-11-28,corn,central,5.744416704178445,3506.262672484986
2022-11-28,soybeans,north,2.32708516483631,3529.444033470483
2022-11-28,soybeans,south,2.2423399217075417,3242.0768555277873
2022-11-28,soybeans,east,2.471584415247911,2806.5089683768556
2022-11-28,soybeans,west,2.756519487679612,2571.778861230491
2022-11-28,soybeans,central,2.1371819822943197,2010.8052901784936
2022-11-28,potatoes,north,20.442422539318535,25091.43238277108
2022-11-28,potatoes,south,17.540938094609466,26791.11794217037
2022-11-28,potatoes,east,16.5373664927435,13707.508514050305
2022-11-28,potatoes,west,14.991964785009774,9965.521606441582
2022-11-28,potatoes,central,19.108976128728244,27981.125308271807
2022-11-29,wheat,north,2.6399748975154593,1224.574594634204
2022-11-29,wheat,south,2.7318012855708274,1905.2695580141178
2022-11-29,wheat,east,2.44399704874987,2263.0010605227285
2022-11-29,wheat,west,2.600243015979889,1382.9911480114956
2022-11-29,wheat,central,2.5552573147898556,3407.805423151828
2022-11-29,rice,north,3.5452424320641422,4456.623509640367
2022-11-29,rice,south,3.3414829145630764,2765.2843901191104
2022-11-29,rice,east,3.0318362705804125,4195.710420241383
2022-11-29,rice,west,4.558416264115708,6540.359717244434
2022-11-29,rice,central,3.092995980148949,2987.9850720793434
2022-11-29,corn,north,5.013597653319905,4335.7569780756285
2022-11-29,corn,south,4.051653298693826,6798.190501525246
2022-11-29,corn,east,3.9408481794252816,4793.444955514689
2022-11-29,corn,west,4.972414972025219,5354.780734661667
2022-11-29,corn,central,5.0101056663162336,7059.558448378731
2022-11-29,soybeans,north,2.8231308347140947,3078.8477404006453
2022-11-29,soybeans,south,2.6070491484218605,2211.595833038306
2022-11-29,soybeans,east,2.469331401653633,2528.713705769918
2022-11-29,soybeans,west,2.2688331844931886,2975.79317877933
2022-11-29,soybeans,central,2.882672685500691,1159.82701053161
2022-11-29,potatoes,north,19.569569966996795,17878.578654566296
2022-11-29,potatoes,south,15.67461793527026,22178.2868268649
2022-11-29,potatoes,east,17.974316703815376,15214.171278236232
2022-11-29,potatoes,west,18.16428235908807,26589.46809393186
2022-11-29,potatoes,central,17.28739846477061,24624.570504023974
2022-11-30,wheat,north,2.9027955045230933,2845.730217966083
2022-11-30,wheat,south,2.9189326663621924,2421.074281616785
2022-11-30,wheat,east,2.643465396728777,2415.5784246515273
2022-11-30,wheat,west,2.6191088614109757,4712.783489884495
2022-11-30,wheat,central,3.098736375528986,4841.240540596839
2022-11-30,rice,north,3.9282381586760238,4076.007838737433
2022-11-30,rice,south,3.619062790655094,2958.779023752844
2022-11-30,rice,east,3.0076781332575937,3113.2846622810707
2022-11-30,rice,west,3.716664658739578,3988.5315350412634
2022-11-30,rice,central,3.843889048886407,2410.08913828626
2022-11-30,corn,north,3.579601028967208,3665.555771860044
2022-11-30,corn,south,5.064897104637221,7074.249655406822
2022-11-30,corn,east,4.734596870709121,2178.8283170560017
2022-11-30,corn,west,4.831349744755432,6029.404613450864
2022-11-30,corn,central,4.492173853567168,6344.923302072358
2022-11-30,soybeans,north,2.4778725269580315,2061.1756333998715
2022-11-30,soybeans,south,2.865250235315735,4321.521482262676
2022-11-30,soybeans,east,2.4028686087351696,1905.231831694096
2022-11-30,soybeans,west,2.757999951948355,3122.951740013229
2022-11-30,soybeans,central,2.3123403368377655,2099.5314809414476
2022-11-30,potatoes,north,19.328445718434867,17548.31699088248
2022-11-30,potatoes,south,17.968291021578644,14640.748221749944
2022-11-30,potatoes,east,18.597739961402297,22495.31750234732
2022-11-30,potatoes,west,17.97816727537427,22556.15722637825
2022-11-30,potatoes,central,19.118016244439918,18748.528847034144
2022-12-01,wheat,north,2.009527779775305,1189.6596082795552
2022-12-01,wheat,south,2.319851577383757,2600.4400614900155
2022-12-01,wheat,east,2.816502170164694,3173.0834779009588
2022-12-01,wheat,west,2.1512161202332307,2011.3558724359275
2022-12-01,wheat,central,2.560279819630678,3994.4701945762895
2022-12-01,rice,north,3.5853897977516804,1903.2009885176535
2022-12-01,rice,south,3.306436732991609,1107.0442408777126
2022-12-01,rice,east,3.3556730877612706,2619.9401864076162
2022-12-01,rice,west,3.7028843879098954,4492.070362732513
2022-12-01,rice,central,3.968828328418833,2711.6884961818714
2022-12-01,corn,north,4.481758210892135,3162.8158702669434
2022-12-01,corn,south,4.671799351412578,6004.693609873565
2022-12-01,corn,east,4.594372026329809,5231.907197531492
2022-12-01,corn,west,3.7566060243957597,4181.546809798017
2022-12-01,corn,central,5.027091259603555,6205.585606917537
2022-12-01,soybeans,north,2.759360377667708,2407.3822012302935
2022-12-01,soybeans,south,2.7800341506543664,2463.9575501235977
2022-12-01,soybeans,east,2.3037490427159244,2863.407509908299
2022-12-01,soybeans,west,2.207621480307136,1316.9211965570287
2022-12-01,soybeans,central,2.5289378209317634,903.2962431662486
2022-12-01,potatoes,north,19.519655144166006,16982.387849573806
2022-12-01,potatoes,south,18.304014149858066,23415.629506293066
2022-12-01,potatoes,east,18.546366448810655,19968.277596897755
2022-12-01,potatoes,west,20.083036377019504,25248.14131592319
2022-12-01,potatoes,central,16.692611705369682,6595.446303077676
2022-12-02,wheat,north,2.653087097386833,2904.1992508157673
2022-12-02,wheat,south,3.156188891035695,3775.3048567741444
2022-12-02,wheat,east,2.6593695676855207,1581.6887003458528
2022-12-02,wheat,west,2.368961631686828,2981.616038579575
2022-12-02,wheat,central,2.5311794719172074,2446.49716944731
2022-12-02,rice,north,3.277672062850425,6297.722413588774
2022-12-02,rice,south,3.746199096892002,1299.2911583855089
2022-12-02,rice,east,3.292947738437321,4645.474356646305
2022-12-02,rice,west,3.715046367557853,3275.751686135041
2022-12-02,rice,central,3.35077718678292,1725.1626650891446
2022-12-02,corn,north,3.9173532275413594,3298.0723978172073
2022-12-02,corn,south,5.125886839224184,5552.584996623073
2022-12-02,corn,east,5.047229596001109,6618.129339849124
2022-12-02,corn,west,5.230894073902427,7933.11791098109
2022-12-02,corn,central,4.6386897984675235,6617.4060879928165
2022-12-02,soybeans,north,2.334535478367404,1658.4199051136068
2022-12-02,soybeans,south,2.633556806742946,3526.4626821603388
2022-12-02,soybeans,east,2.9165109897463806,3258.867053016021
2022-12-02,soybeans,west,2.534736687968595,2036.962800007461
2022-12-02,soybeans,central,2.6394101342331107,2471.614443840366
2022-12-02,potatoes,north,17.503471233525058,13776.058062549164
2022-12-02,potatoes,south,15.293398862772088,15463.57925676865
2022-12-02,potatoes,east,19.83466699749592,15492.910662275335
2022-12-02,potatoes,west,19.727937662871735,13643.876764601164
2022-12-02,potatoes,central,19.370504058476563,22154.737761239547
2022-12-03,wheat,north,2.6723466573895536,3176.4024511016564
2022-12-03,wheat,south,2.884380736373171,2722.050384393479
2022-12-03,wheat,east,2.9651401652765337,4181.723509294546
2022-12-03,wheat,west,3.162855943106264,2915.7446146274488
2022-12-03,wheat,central,2.9909337762362904,2719.260192156125
2022-12-03,rice,north,3.652321525598879,4376.016963891505
2022-12-03,rice,south,3.154373773184891,3029.057835571712
2022-12-03,rice,east,3.6856506666620947,3779.4111086170856
2022-12-03,rice,west,3.722275819909162,907.7456674829099
2022-12-03,rice,central,3.8864780178508815,3905.957882906857
2022-12-03,corn,north,5.6656995614368695,2559.9965949598254
2022-12-03,corn,south,4.942613695396086,3132.2075913098797
2022-12-03,corn,east,6.038507206493935,3619.5007745132666
2022-12-03,corn,west,4.112193818205471,2826.0026185273814
2022-12-03,corn,central,5.199350267616904,4343.245229028446
2022-12-03,soybeans,north,2.3375547817535036,1996.3938398266682
2022-12-03,soybeans,south,2.055898911760685,2465.6037126232345
2022-12-03,soybeans,east,2.4891528466711437,2655.22002485665
2022-12-03,soybeans,west,2.1702299694864307,932.4993595929035
2022-12-03,soybeans,central,2.4994025138136204,2561.8585617551257
2022-12-03,potatoes,north,18.2088904948282,19947.412975160856
2022-12-03,potatoes,south,20.175481665735,18186.785348344205
2022-12-03,potatoes,east,15.410165245912294,15128.686356324968
2022-12-03,potatoes,west,19.794245246625948,20924.358835133593
2022-12-03,potatoes,central,18.323773729229195,22526.878735389415
2022-12-04,wheat,north,3.012047518306276,1588.9635109460714
2022-12-04,wheat,south,2.6131484551452067,2421.6174475191515
2022-12-04,wheat,east,2.3672180857764524,3438.3862330019747
2022-12-04,wheat,west,2.398555732384542,3417.938062944176
2022-12-04,wheat,central,2.378261719132373,2985.3869353499467
2022-12-04,rice,north,3.8154085619169034,4429.87021054075
2022-12-04,rice,south,4.1792253526280145,6253.7527995864
2022-12-04,rice,east,3.4356941440182163,5412.435888489334
2022-12-04,rice,west,3.8705108938624857,3720.629243887991
2022-12-04,rice,central,3.0866678178252465,2188.97304054912
2022-12-04,corn,north,5.097233630902803,4683.910703431731
2022-12-04,corn,south,5.341693531113334,10304.173049236493
2022-12-04,corn,east,4.281879219309107,2265.940925827322
2022-12-04,corn,west,4.9048643369868135,4212.485143596523
2022-12-04,corn,central,5.3654036938043514,3091.5061954677444
2022-12-04,soybeans,north,1.801175904218517,1868.592403278108
2022-12-04,soybeans,south,2.889397428082638,1846.8817183825706
2022-12-04,soybeans,east,2.6391441433396663,2553.041255841604
2022-12-04,soybeans,west,2.7316848417285904,1133.5712251631305
2022-12-04,soybeans,central,2.4437897723377104,2896.5902916931955
2022-12-04,potatoes,north,15.070507575473025,20596.916609706266
2022-12-04,potatoes,south,19.179455470729106,16970.306589938136
2022-12-04,potatoes,east,18.056709745083563,17324.70875039845
2022-12-04,potatoes,west,18.26555550812375,17370.138355118277
2022-12-04,potatoes,central,20.187297658217066,21282.926953312053
2022-12-05,wheat,north,2.9491656479541906,2915.3951175507937
2022-12-05,wheat,south,3.266817989899964,4019.6074734642816
2022-12-05,wheat,east,2.7824958518277634,3811.7737340183303
2022-12-05,wheat,west,2.5509193054730024,1927.9303062274073
2022-12-05,wheat,central,2.6887021231511676,2439.1944705691467
2022-12-05,rice,north,3.8056537579869447,4835.029191209317
2022-12-05,rice,south,4.024951101000573,2308.3065809274813
2022-12-05,rice,east,3.1177576643942064,1274.4882501365662
2022-12-05,rice,west,3.6568989823138716,3905.1833556646234
2022-12-05,rice,central,4.241870561226252,4873.5017300133195
2022-12-05,corn,north,4.903267188156377,3840.777944678767
2022-12-05,corn,south,5.491682255584662,4538.351937758062
2022-12-05,corn,east,5.271686472859157,4069.4377990712896
2022-12-05,corn,west,5.504166136340974,4072.6559727992944
2022-12-05,corn,central,4.617127456118197,5577.715034323213
2022-12-05,soybeans,north,2.3516524589136045,1518.8158080060684
2022-12-05,soybeans,south,2.5628304998789795,2358.6834735700218
2022-12-05,soybeans,east,2.165757626490401,1577.536013690536
2022-12-05,soybeans,west,2.488655578768725,1402.1416701895696
2022-12-05,soybeans,central,2.6223225569394275,3306.888913797878
2022-12-05,potatoes,north,21.52923015078411,18171.799096877126
2022-12-05,potatoes,south,19.004619367141085,20078.988967714067
2022-12-05,potatoes,east,19.411121122759877,10629.088053220854
2022-12-05,potatoes,west,20.396266634011194,15856.428156478285
2022-12-05,potatoes,central,16.506574555865093,20250.700847908534
2022-12-06,wheat,north,2.7042913255599172,4803.312052033292
2022-12-06,wheat,south,3.416595618954021,1391.0162746432725
2022-12-06,wheat,east,2.727927728817454,2563.345469442043
2022-12-06,wheat,west,3.0566669970981746,3434.7283464649145
2022-12-06,wheat,central,3.014681284967434,2457.4776044766227
2022-12-06,rice,north,3.1243323990011564,3920.5891192900303
2022-12-06,rice,south,3.780074431263674,2797.1802291324957
2022-12-06,rice,east,3.7200463382639533,3891.7424657757715
2022-12-06,rice,west,3.787216097413301,3194.0563611962784
2022-12-06,rice,central,3.389768998171238,4629.8459022931775
2022-12-06,corn,north,4.478038189825052,3569.4023673744073
2022-12-06,corn,south,4.801126253061684,4294.309096726982
2022-12-06,corn,east,4.991787727916752,6407.991407457863
2022-12-06,corn,west,5.638448010925892,3899.4852511707686
2022-12-06,corn,central,5.957209238701292,6080.076780695249
2022-12-06,soybeans,north,2.924790485015071,1325.6311529067432
2022-12-06,soybeans,south,2.7871270706040234,1877.4644325357363
2022-12-06,soybeans,east,2.3086205517007494,2573.2793867914907
2022-12-06,soybeans,west,2.461433630166986,1729.872779978438
2022-12-06,soybeans,central,2.6202464080717935,2192.171827508469
2022-12-06,potatoes,north,17.17188732168945,19712.054562436784
2022-12-06,potatoes,south,19.3893142923561,16020.307655013674
2022-12-06,potatoes,east,19.651964928005416,24503.103997245955
2022-12-06,potatoes,west,19.31431100138292,20563.924446062218
2022-12-06,potatoes,central,20.21042295913072,22852.024949574068
2022-12-07,wheat,north,2.5095207928093166,3443.7894847679395
2022-12-07,wheat,south,3.0164846464632995,3305.9070538513593
2022-12-07,wheat,east,2.5671711690184993,3752.31648830304
2022-12-07,wheat,west,2.499492889699442,3182.8009688307384
2022-12-07,wheat,central,2.9059237525280177,2449.589897775682
2022-12-07,rice,north,4.126106342985536,5726.8062854149775
2022-12-07,rice,south,3.858340478917585,4163.765963755809
2022-12-07,rice,east,3.6864630128904925,3249.9713685158904
2022-12-07,rice,west,3.792909296196941,4109.676803710188
2022-12-07,rice,central,3.7289984743414615,4973.357983677573
2022-12-07,corn,north,4.488816352734709,5101.600510814567
2022-12-07,corn,south,4.42980080912121,6851.651982373073
2022-12-07,corn,east,5.018490218986219,6654.313112219682
2022-12-07,corn,west,5.098757699900635,5898.9975744775
2022-12-07,corn,central,5.0640955404572665,3505.2634998527565
2022-12-07,soybeans,north,2.74927416393429,2601.0339767781948
2022-12-07,soybeans,south,2.5196778790742766,2573.8490433702086
2022-12-07,soybeans,east,2.720143251714377,3288.62449480511
2022-12-07,soybeans,west,2.5379332228201115,3023.1858326538154
2022-12-07,soybeans,central,3.044712058911817,3199.5725783511584
2022-12-07,potatoes,north,18.542513259891113,19211.990230403506
2022-12-07,potatoes,south,22.699584460391304,27605.806102346458
2022-12-07,potatoes,east,19.041539855004128,14136.898704716845
2022-12-07,potatoes,west,18.001009229023147,27157.308002104568
2022-12-07,potatoes,central,16.73959911441031,6458.973221030544
2022-12-08,wheat,north,2.3691235433745916,3403.5370042139048
2022-12-08,wheat,south,2.4941110514446385,2460.30173370147
2022-12-08,wheat,east,2.525073981425372,3284.550442421217
2022-12-08,wheat,west,2.8779119043419685,3192.042119481467
2022-12-08,wheat,central,2.6229277086908094,2895.214682052342
2022-12-08,rice,north,3.7604728221223334,4385.75049021355
2022-12-08,rice,south,4.164707648598605,5175.550024367218
2022-12-08,rice,east,3.659055091790223,3298.092058681734
2022-12-08,rice,west,4.458983582036242,5843.229282152802
2022-12-08,rice,central,3.257422264291535,2197.6486380268384
2022-12-08,corn,north,4.999337503586779,4991.342703043305
2022-12-08,corn,south,4.8020274036526045,6006.332549148065
2022-12-08,corn,east,5.551119490420612,7208.157934275683
2022-12-08,corn,west,3.938903480069386,4483.404319467585
2022-12-08,corn,central,4.343278087467155,3830.6942608026266
2022-12-08,soybeans,north,2.5562897677242784,3243.9632432690846
2022-12-08,soybeans,south,2.9849089158759594,2385.5097393363812
2022-12-08,soybeans,east,2.6423866658987465,4030.7566608012053
2022-12-08,soybeans,west,2.234784779424634,2178.0184095268924
2022-12-08,soybeans,central,2.274677233925081,1224.031779312162
2022-12-08,potatoes,north,21.54524141775161,13823.318296887604
2022-12-08,potatoes,south,17.310896362329164,17537.549504798462
2022-12-08,potatoes,east,16.716886216598816,17418.119161887622
2022-12-08,potatoes,west,21.184184082677795,33701.855020782066
2022-12-08,potatoes,central,20.323563140112597,13991.761082422245
2022-12-09,wheat,north,3.1321201000922985,3169.200204382406
2022-12-09,wheat,south,2.514227938180347,1715.1398681827347
2022-12-09,wheat,east,2.354465721120329,2006.4840318499714
2022-12-09,wheat,west,2.815161125909929,4237.356904761176
2022-12-09,wheat,central,2.8712688528060126,1892.450811647107
2022-12-09,rice,north,3.8392769083524434,4515.422435236506
2022-12-09,rice,south,4.251772269550065,4752.938053617927
2022-12-09,rice,east,3.0619948292707377,3039.790994513258
2022-12-09,rice,west,4.022670357417253,4649.527049418348
2022-12-09,rice,central,3.298006283482121,2150.279930897232
2022-12-09,corn,north,5.529154930756247,8276.574059039625
2022-12-09,corn,south,4.851393161885425,7652.847843703889
2022-12-09,corn,east,4.678722503598245,4744.8394464277535
2022-12-09,corn,west,4.7826610739470015,8259.329684625338
2022-12-09,corn,central,4.357009925167973,3835.439327713298
2022-12-09,soybeans,north,2.603437295141823,2916.1871712338548
2022-12-09,soybeans,south,2.392603580301576,3420.3864504760477
2022-12-09,soybeans,east,2.7968377904095614,2411.709484314169
2022-12-09,soybeans,west,2.75891786991932,1615.4437539055098
2022-12-09,soybeans,central,3.0306856574901238,1565.303319079185
2022-12-09,potatoes,north,19.199580690959255,31069.68246207567
2022-12-09,potatoes,south,19.485454422826646,16392.968707254535
2022-12-09,potatoes,east,21.11424094692119,19937.733714265345
2022-12-09,potatoes,west,17.358601357735115,11563.7929455003
2022-12-09,potatoes,central,15.764683637766955,20249.764253734724
2022-12-10,wheat,north,2.8435764349785106,2176.8488755136655
2022-12-10,wheat,south,2.3911933752500594,2038.7819060753477
2022-12-10,wheat,east,3.4719019577378605,3783.87361690389
2022-12-10,wheat,west,3.1935573148112506,2174.129818536185
2022-12-10,wheat,central,3.3910664212020376,3209.391119930515
2022-12-10,rice,north,3.740271012560325,5313.664176906283
2022-12-10,rice,south,3.921710561052094,4425.557499119759
2022-12-10,rice,east,3.5462693685985105,3685.1508084821057
2022-12-10,rice,west,4.045247470780542,4306.001747536151
2022-12-10,rice,central,3.265234506204562,2884.049303317192
2022-12-10,corn,north,3.811192458529386,6093.50865866716
2022-12-10,corn,south,4.706827526110362,3560.0224648529957
2022-12-10,corn,east,4.367070137643026,4643.408940591125
2022-12-10,corn,west,5.86631815683411,6068.751127335191
2022-12-10,corn,central,6.038941072142218,7866.498273051251
2022-12-10,soybeans,north,2.236907452090656,2977.216853482564
2022-12-10,soybeans,south,2.938038199533901,2909.816458327975
2022-12-10,soybeans,east,2.8494861664684095,3097.9612118228656
2022-12-10,soybeans,west,2.193494681569864,2409.6864521961966
2022-12-10,soybeans,central,2.5003960481096477,796.0198432094302
2022-12-10,potatoes,north,17.507044089232835,9161.490780859545
2022-12-10,potatoes,south,19.975467063752014,16349.538116105325
2022-12-10,potatoes,east,16.301572775819878,13555.090267691385
2022-12-10,potatoes,west,18.4015378147086,11780.945563222112
2022-12-10,potatoes,central,17.310465965564823,21203.15304260796
2022-12-11,wheat,north,2.929902805936267,2931.764836241241
2022-12-11,wheat,south,2.7368389872458057,2560.5636649545895
2022-12-11,wheat,east,2.6477520099807688,1649.9557141033054
2022-12-11,wheat,west,2.7378168362747584,2701.2301324850714
2022-12-11,wheat,central,3.367066445257285,713.7998139997617
2022-12-11,rice,north,3.5744788797987734,3399.7337124071523
2022-12-11,rice,south,3.341688640992614,3405.030685497949
2022-12-11,rice,east,3.9476013327885298,4234.096507147248
2022-12-11,rice,west,3.6764472415624803,1951.3459574025576
2022-12-11,rice,central,3.202102016774122,3418.0678545634264
2022-12-11,corn,north,6.273197872323802,4313.2665444380855
